jid,statecode,year_end,variable,value
2216,NM,2015,children_from_europe,-97
2217,NV,2015,children_from_europe,12000
2218,NY,2015,children_from_europe,225000
2219,OH,2015,children_from_europe,35000
2220,OK,2015,children_from_europe,7000
2221,OR,2015,children_from_europe,25000
2222,PA,2015,children_from_europe,56000
2223,RI,2015,children_from_europe,12000
2224,SC,2015,children_from_europe,16000
2225,SD,2015,children_from_europe,-97
2226,TN,2015,children_from_europe,16000
2227,TX,2015,children_from_europe,91000
2228,US,2015,children_from_europe,1782000
2229,UT,2015,children_from_europe,15000
2230,VA,2015,children_from_europe,44000
2231,VT,2015,children_from_europe,-97
2232,WA,2015,children_from_europe,78000
2233,WI,2015,children_from_europe,17000
2234,WV,2015,children_from_europe,-97
2235,WY,2015,children_from_europe,-97
2236,AK,2016,children_from_europe,-97
2237,AL,2016,children_from_europe,6000
2238,AR,2016,children_from_europe,-97
2239,AZ,2016,children_from_europe,30000
2240,CA,2016,children_from_europe,267000
2241,CO,2016,children_from_europe,33000
2242,CT,2016,children_from_europe,43000
2243,DC,2016,children_from_europe,5000
2244,DE,2016,children_from_europe,-97
2245,FL,2016,children_from_europe,118000
2246,GA,2016,children_from_europe,41000
2247,HI,2016,children_from_europe,6000
2248,IA,2016,children_from_europe,8000
2249,ID,2016,children_from_europe,8000
2250,IL,2016,children_from_europe,114000
2251,IN,2016,children_from_europe,18000
2252,KS,2016,children_from_europe,8000
2253,KY,2016,children_from_europe,12000
2254,LA,2016,children_from_europe,8000
2255,MA,2016,children_from_europe,90000
2256,MD,2016,children_from_europe,36000
2257,ME,2016,children_from_europe,7000
2258,MI,2016,children_from_europe,56000
2259,MN,2016,children_from_europe,25000
2260,MO,2016,children_from_europe,19000
2261,MS,2016,children_from_europe,-97
2262,MT,2016,children_from_europe,-97
2263,NC,2016,children_from_europe,37000
2264,ND,2016,children_from_europe,-97
2265,NE,2016,children_from_europe,-97
2266,NH,2016,children_from_europe,8000
2267,NJ,2016,children_from_europe,101000
2268,NM,2016,children_from_europe,8000
2269,NV,2016,children_from_europe,14000
2270,NY,2016,children_from_europe,221000
2271,OH,2016,children_from_europe,37000
2272,OK,2016,children_from_europe,7000
2273,OR,2016,children_from_europe,26000
2274,PA,2016,children_from_europe,59000
2275,RI,2016,children_from_europe,12000
2276,SC,2016,children_from_europe,18000
2277,SD,2016,children_from_europe,-97
2278,TN,2016,children_from_europe,19000
2279,TX,2016,children_from_europe,97000
2280,US,2016,children_from_europe,1820000
2281,UT,2016,children_from_europe,18000
2282,VA,2016,children_from_europe,46000
2283,VT,2016,children_from_europe,-97
2284,WA,2016,children_from_europe,78000
2285,WI,2016,children_from_europe,19000
2286,WV,2016,children_from_europe,-97
2287,WY,2016,children_from_europe,-97
2288,AK,2017,children_from_europe,-97
2289,AL,2017,children_from_europe,7000
2290,AR,2017,children_from_europe,-97
2291,AZ,2017,children_from_europe,34000
2292,CA,2017,children_from_europe,274000
2293,CO,2017,children_from_europe,32000
2294,CT,2017,children_from_europe,41000
2295,DC,2017,children_from_europe,5000
2296,DE,2017,children_from_europe,-97
2297,FL,2017,children_from_europe,122000
2298,GA,2017,children_from_europe,45000
2299,HI,2017,children_from_europe,7000
2300,IA,2017,children_from_europe,8000
2301,ID,2017,children_from_europe,7000
2302,IL,2017,children_from_europe,116000
2303,IN,2017,children_from_europe,19000
2304,KS,2017,children_from_europe,8000
2305,KY,2017,children_from_europe,12000
2306,LA,2017,children_from_europe,6000
2307,MA,2017,children_from_europe,87000
2308,MD,2017,children_from_europe,35000
2309,ME,2017,children_from_europe,7000
2310,MI,2017,children_from_europe,50000
2311,MN,2017,children_from_europe,23000
2312,MO,2017,children_from_europe,20000
2313,MS,2017,children_from_europe,-97
2314,MT,2017,children_from_europe,-97
2315,NC,2017,children_from_europe,37000
2316,ND,2017,children_from_europe,-97
2317,NE,2017,children_from_europe,-97
2318,NH,2017,children_from_europe,9000
2319,NJ,2017,children_from_europe,95000
2320,NM,2017,children_from_europe,-97
2321,NV,2017,children_from_europe,12000
2322,NY,2017,children_from_europe,220000
2323,OH,2017,children_from_europe,41000
2324,OK,2017,children_from_europe,6000
2325,OR,2017,children_from_europe,28000
2326,PA,2017,children_from_europe,58000
2327,RI,2017,children_from_europe,12000
2328,SC,2017,children_from_europe,19000
2329,SD,2017,children_from_europe,-97
2330,TN,2017,children_from_europe,17000
2331,TX,2017,children_from_europe,100000
2332,US,2017,children_from_europe,1830000
2333,UT,2017,children_from_europe,21000
2334,VA,2017,children_from_europe,45000
2335,VT,2017,children_from_europe,5000
2336,WA,2017,children_from_europe,82000
2337,WI,2017,children_from_europe,18000
2338,WV,2017,children_from_europe,-97
2339,WY,2017,children_from_europe,-97
2340,AK,2015,children_from_mexico,-97
2341,AL,2015,children_from_mexico,37000
2342,AR,2015,children_from_mexico,45000
2343,AZ,2015,children_from_mexico,313000
2344,CA,2015,children_from_mexico,2448000
2345,CO,2015,children_from_mexico,159000
2346,CT,2015,children_from_mexico,12000
2347,DC,2015,children_from_mexico,-97
2348,DE,2015,children_from_mexico,10000
2349,FL,2015,children_from_mexico,174000
2350,GA,2015,children_from_mexico,192000
2351,HI,2015,children_from_mexico,-97
2352,IA,2015,children_from_mexico,28000
2353,ID,2015,children_from_mexico,36000
2354,IL,2015,children_from_mexico,406000
2355,IN,2015,children_from_mexico,71000
2356,KS,2015,children_from_mexico,59000
2357,KY,2015,children_from_mexico,24000
2358,LA,2015,children_from_mexico,18000
2359,MA,2015,children_from_mexico,7000
2360,MD,2015,children_from_mexico,21000
2361,ME,2015,children_from_mexico,-97
2362,MI,2015,children_from_mexico,55000
2363,MN,2015,children_from_mexico,43000
2364,MO,2015,children_from_mexico,26000
2365,MS,2015,children_from_mexico,13000
2366,MT,2015,children_from_mexico,-97
2367,NC,2015,children_from_mexico,185000
2368,ND,2015,children_from_mexico,-97
2369,NE,2015,children_from_mexico,33000
2370,NH,2015,children_from_mexico,-97
2371,NJ,2015,children_from_mexico,81000
2372,NM,2015,children_from_mexico,87000
2373,NV,2015,children_from_mexico,146000
2374,NY,2015,children_from_mexico,133000
2375,OH,2015,children_from_mexico,27000
2376,OK,2015,children_from_mexico,76000
2377,OR,2015,children_from_mexico,106000
2378,PA,2015,children_from_mexico,31000
2379,RI,2015,children_from_mexico,-97
2380,SC,2015,children_from_mexico,43000
2381,SD,2015,children_from_mexico,-97
2382,TN,2015,children_from_mexico,68000
2383,TX,2015,children_from_mexico,1605000
2384,US,2015,children_from_mexico,7191000
2385,UT,2015,children_from_mexico,80000
2386,VA,2015,children_from_mexico,34000
2387,VT,2015,children_from_mexico,-97
2388,WA,2015,children_from_mexico,172000
2389,WI,2015,children_from_mexico,62000
2390,WV,2015,children_from_mexico,-97
2391,WY,2015,children_from_mexico,-97
2392,AK,2016,children_from_mexico,-97
2393,AL,2016,children_from_mexico,40000
2394,AR,2016,children_from_mexico,42000
2395,AZ,2016,children_from_mexico,315000
2396,CA,2016,children_from_mexico,2421000
2397,CO,2016,children_from_mexico,158000
2398,CT,2016,children_from_mexico,14000
2399,DC,2016,children_from_mexico,-97
2400,DE,2016,children_from_mexico,11000
2401,FL,2016,children_from_mexico,173000
2402,GA,2016,children_from_mexico,183000
2403,HI,2016,children_from_mexico,-97
2404,IA,2016,children_from_mexico,26000
2405,ID,2016,children_from_mexico,34000
2406,IL,2016,children_from_mexico,400000
2407,IN,2016,children_from_mexico,77000
2408,KS,2016,children_from_mexico,62000
2409,KY,2016,children_from_mexico,22000
2410,LA,2016,children_from_mexico,21000
2411,MA,2016,children_from_mexico,9000
2412,MD,2016,children_from_mexico,19000
2413,ME,2016,children_from_mexico,-97
2414,MI,2016,children_from_mexico,55000
2415,MN,2016,children_from_mexico,43000
2416,MO,2016,children_from_mexico,28000
2417,MS,2016,children_from_mexico,13000
2418,MT,2016,children_from_mexico,-97
2419,NC,2016,children_from_mexico,179000
2420,ND,2016,children_from_mexico,-97
2421,NE,2016,children_from_mexico,35000
2422,NH,2016,children_from_mexico,-97
2423,NJ,2016,children_from_mexico,77000
2424,NM,2016,children_from_mexico,84000
2425,NV,2016,children_from_mexico,146000
2426,NY,2016,children_from_mexico,138000
2427,OH,2016,children_from_mexico,24000
2428,OK,2016,children_from_mexico,79000
2429,OR,2016,children_from_mexico,102000
2430,PA,2016,children_from_mexico,29000
2431,RI,2016,children_from_mexico,-97
2432,SC,2016,children_from_mexico,40000
2433,SD,2016,children_from_mexico,-97
2434,TN,2016,children_from_mexico,73000
2435,TX,2016,children_from_mexico,1589000
2436,US,2016,children_from_mexico,7135000
2437,UT,2016,children_from_mexico,72000
2438,VA,2016,children_from_mexico,32000
2439,VT,2016,children_from_mexico,-97
2440,WA,2016,children_from_mexico,177000
2441,WI,2016,children_from_mexico,62000
2442,WV,2016,children_from_mexico,-97
2443,WY,2016,children_from_mexico,-97
2444,AK,2017,children_from_mexico,-97
2445,AL,2017,children_from_mexico,39000
2446,AR,2017,children_from_mexico,44000
2447,AZ,2017,children_from_mexico,317000
2448,CA,2017,children_from_mexico,2322000
2449,CO,2017,children_from_mexico,161000
2450,CT,2017,children_from_mexico,17000
2451,DC,2017,children_from_mexico,-97
2452,DE,2017,children_from_mexico,12000
2453,FL,2017,children_from_mexico,164000
2454,GA,2017,children_from_mexico,180000
2455,HI,2017,children_from_mexico,-97
2456,IA,2017,children_from_mexico,27000
2457,ID,2017,children_from_mexico,35000
2458,IL,2017,children_from_mexico,387000
2459,IN,2017,children_from_mexico,80000
2460,KS,2017,children_from_mexico,59000
2461,KY,2017,children_from_mexico,19000
2462,LA,2017,children_from_mexico,20000
2463,MA,2017,children_from_mexico,-97
2464,MD,2017,children_from_mexico,22000
2465,ME,2017,children_from_mexico,-98
2466,MI,2017,children_from_mexico,55000
2467,MN,2017,children_from_mexico,45000
2468,MO,2017,children_from_mexico,30000
2469,MS,2017,children_from_mexico,13000
2470,MT,2017,children_from_mexico,-97
2471,NC,2017,children_from_mexico,184000
2472,ND,2017,children_from_mexico,-97
2473,NE,2017,children_from_mexico,34000
2474,NH,2017,children_from_mexico,-97
2475,NJ,2017,children_from_mexico,81000
2476,NM,2017,children_from_mexico,76000
2477,NV,2017,children_from_mexico,146000
2478,NY,2017,children_from_mexico,127000
2479,OH,2017,children_from_mexico,26000
2480,OK,2017,children_from_mexico,72000
2481,OR,2017,children_from_mexico,103000
2482,PA,2017,children_from_mexico,33000
2483,RI,2017,children_from_mexico,-97
2484,SC,2017,children_from_mexico,43000
2485,SD,2017,children_from_mexico,-97
2486,TN,2017,children_from_mexico,71000
2487,TX,2017,children_from_mexico,1575000
2488,US,2017,children_from_mexico,6995000
2489,UT,2017,children_from_mexico,73000
2490,VA,2017,children_from_mexico,34000
2491,VT,2017,children_from_mexico,-97
2492,WA,2017,children_from_mexico,176000
2493,WI,2017,children_from_mexico,56000
2494,WV,2017,children_from_mexico,-97
2495,WY,2017,children_from_mexico,-97
2496,AK,2015,children_from_central_america,-97
2497,AL,2015,children_from_central_america,15000
2498,AR,2015,children_from_central_america,12000
2499,AZ,2015,children_from_central_america,17000
2500,CA,2015,children_from_central_america,383000
2501,CO,2015,children_from_central_america,16000
2502,CT,2015,children_from_central_america,21000
2503,DC,2015,children_from_central_america,9000
2504,DE,2015,children_from_central_america,-97
2505,FL,2015,children_from_central_america,380000
2506,GA,2015,children_from_central_america,62000
2507,HI,2015,children_from_central_america,-97
2508,IA,2015,children_from_central_america,7000
2509,ID,2015,children_from_central_america,-97
2510,IL,2015,children_from_central_america,31000
2511,IN,2015,children_from_central_america,18000
2512,KS,2015,children_from_central_america,9000
2513,KY,2015,children_from_central_america,8000
2514,LA,2015,children_from_central_america,19000
2515,MA,2015,children_from_central_america,70000
2516,MD,2015,children_from_central_america,92000
2517,ME,2015,children_from_central_america,-97
2518,MI,2015,children_from_central_america,9000
2519,MN,2015,children_from_central_america,12000
2520,MO,2015,children_from_central_america,9000
2521,MS,2015,children_from_central_america,-97
2522,MT,2015,children_from_central_america,-97
2523,NC,2015,children_from_central_america,67000
2524,ND,2015,children_from_central_america,-97
2525,NE,2015,children_from_central_america,9000
2526,NH,2015,children_from_central_america,-97
2527,NJ,2015,children_from_central_america,141000
2528,NM,2015,children_from_central_america,-97
2529,NV,2015,children_from_central_america,29000
2530,NY,2015,children_from_central_america,306000
2531,OH,2015,children_from_central_america,12000
2532,OK,2015,children_from_central_america,11000
2533,OR,2015,children_from_central_america,6000
2534,PA,2015,children_from_central_america,43000
2535,RI,2015,children_from_central_america,22000
2536,SC,2015,children_from_central_america,11000
2537,SD,2015,children_from_central_america,-97
2538,TN,2015,children_from_central_america,23000
2539,TX,2015,children_from_central_america,233000
2540,US,2015,children_from_central_america,2264000
2541,UT,2015,children_from_central_america,13000
2542,VA,2015,children_from_central_america,92000
2543,VT,2015,children_from_central_america,-97
2544,WA,2015,children_from_central_america,18000
2545,WI,2015,children_from_central_america,-97
2546,WV,2015,children_from_central_america,-97
2547,WY,2015,children_from_central_america,-97
2548,AK,2016,children_from_central_america,-97
2549,AL,2016,children_from_central_america,15000
2550,AR,2016,children_from_central_america,14000
2551,AZ,2016,children_from_central_america,20000
2552,CA,2016,children_from_central_america,395000
2553,CO,2016,children_from_central_america,17000
2554,CT,2016,children_from_central_america,23000
2555,DC,2016,children_from_central_america,9000
2556,DE,2016,children_from_central_america,-97
2557,FL,2016,children_from_central_america,394000
2558,GA,2016,children_from_central_america,68000
2559,HI,2016,children_from_central_america,-97
2560,IA,2016,children_from_central_america,9000
2561,ID,2016,children_from_central_america,-97
2562,IL,2016,children_from_central_america,28000
2563,IN,2016,children_from_central_america,16000
2564,KS,2016,children_from_central_america,9000
2565,KY,2016,children_from_central_america,9000
2566,LA,2016,children_from_central_america,22000
2567,MA,2016,children_from_central_america,71000
2568,MD,2016,children_from_central_america,101000
2569,ME,2016,children_from_central_america,-97
2570,MI,2016,children_from_central_america,11000
2571,MN,2016,children_from_central_america,10000
2572,MO,2016,children_from_central_america,9000
2573,MS,2016,children_from_central_america,-97
2574,MT,2016,children_from_central_america,-97
2575,NC,2016,children_from_central_america,66000
2576,ND,2016,children_from_central_america,-97
2577,NE,2016,children_from_central_america,8000
2578,NH,2016,children_from_central_america,-97
2579,NJ,2016,children_from_central_america,153000
2580,NM,2016,children_from_central_america,-97
2581,NV,2016,children_from_central_america,28000
2582,NY,2016,children_from_central_america,319000
2583,OH,2016,children_from_central_america,12000
2584,OK,2016,children_from_central_america,10000
2585,OR,2016,children_from_central_america,8000
2586,PA,2016,children_from_central_america,47000
2587,RI,2016,children_from_central_america,20000
2588,SC,2016,children_from_central_america,16000
2589,SD,2016,children_from_central_america,-97
2590,TN,2016,children_from_central_america,21000
2591,TX,2016,children_from_central_america,238000
2592,US,2016,children_from_central_america,2351000
2593,UT,2016,children_from_central_america,15000
2594,VA,2016,children_from_central_america,92000
2595,VT,2016,children_from_central_america,-98
2596,WA,2016,children_from_central_america,18000
2597,WI,2016,children_from_central_america,-97
2598,WV,2016,children_from_central_america,-97
2599,WY,2016,children_from_central_america,-97
2600,AK,2017,children_from_central_america,-97
2601,AL,2017,children_from_central_america,14000
2602,AR,2017,children_from_central_america,12000
2603,AZ,2017,children_from_central_america,22000
2604,CA,2017,children_from_central_america,390000
2605,CO,2017,children_from_central_america,11000
2606,CT,2017,children_from_central_america,25000
2607,DC,2017,children_from_central_america,-97
2608,DE,2017,children_from_central_america,-97
2609,FL,2017,children_from_central_america,401000
2610,GA,2017,children_from_central_america,71000
2611,HI,2017,children_from_central_america,-97
2612,IA,2017,children_from_central_america,8000
2613,ID,2017,children_from_central_america,-97
2614,IL,2017,children_from_central_america,29000
2615,IN,2017,children_from_central_america,13000
2616,KS,2017,children_from_central_america,11000
2617,KY,2017,children_from_central_america,8000
2618,LA,2017,children_from_central_america,24000
2619,MA,2017,children_from_central_america,78000
2620,MD,2017,children_from_central_america,108000
2621,ME,2017,children_from_central_america,-97
2622,MI,2017,children_from_central_america,15000
2623,MN,2017,children_from_central_america,-97
2624,MO,2017,children_from_central_america,9000
2625,MS,2017,children_from_central_america,-97
2626,MT,2017,children_from_central_america,-98
2627,NC,2017,children_from_central_america,66000
2628,ND,2017,children_from_central_america,-97
2629,NE,2017,children_from_central_america,12000
2630,NH,2017,children_from_central_america,-97
2631,NJ,2017,children_from_central_america,156000
2632,NM,2017,children_from_central_america,-97
2633,NV,2017,children_from_central_america,30000
2634,NY,2017,children_from_central_america,325000
2635,OH,2017,children_from_central_america,15000
